RepeatID,rDNAdel.ESC134_L1_rep1__fsp_ht2.ce10_sbl_sSR.bam,rDNAdel.ESC134_L1_rep2__fsp_ht2.ce10_sbl_sSR.bam,rDNAdel.ESC190_L1_rep1__fsp_ht2.ce10_sbl_sSR.bam,rDNAdel.ESC190_L1_rep2__fsp_ht2.ce10_sbl_sSR.bam,rDNAdel.ESC190_L1_rep3__fsp_ht2.ce10_sbl_sSR.bam,rDNAdel.ESC190_L1_rep4__fsp_ht2.ce10_sbl_sSR.bam,rpoa.2.degron_auxin.0mM_18hr_rep1__fsp_ht2.ce10_sbl_sSR.bam,rpoa.2.degron_auxin.0mM_18hr_rep2__fsp_ht2.ce10_sbl_sSR.bam,rpoa.2.degron_auxin.0mM_24hr_rep1__fsp_ht2.ce10_sbl_sSR.bam,rpoa.2.degron_auxin.0mM_24hr_rep2__fsp_ht2.ce10_sbl_sSR.bam,rpoa.2.degron_auxin.0mM_24hr_rep3__fsp_ht2.ce10_sbl_sSR.bam,rpoa.2.degron_eft3p.TIR1_auxin.1mM_24hr_rep1__fsp_ht2.ce10_sbl_sSR.bam,rpoa.2.degron_eft3p.TIR1_auxin.1mM_24hr_rep2__fsp_ht2.ce10_sbl_sSR.bam,rpoa.2.degron_eft3p.TIR1_auxin.1mM_24hr_rep3__fsp_ht2.ce10_sbl_sSR.bam,wt.N2_L1_rep1__fsp_ht2.ce10_sbl_sSR.bam,wt.N2_L1_rep2__fsp_ht2.ce10_sbl_sSR.bam,wt.N2_L1_rep3__fsp_ht2.ce10_sbl_sSR.bam,wt.N2_L1_rep4__fsp_ht2.ce10_sbl_sSR.bam
AT_rich_dup1933,0,0,0,0,6,0,0,0,0,0,0,0,0,0,0,0,0,0
AT_rich_dup1934,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,2,0
AT_rich_dup1935,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
Helitron2_CE_dup42,0.54,0,5,0.75,0,0,0.02,0,0,0,1,0.18,0.87,2.41,0,0,7.7,36.3
CERP1_dup7,0,0,0,0,0,0,0,0,0,0,0,0,0,2,0,0,0,0
Tc3_dup3,0,0,0,0,0,5,0,0,0,0,0,0,0.87,1,0,0,0,0
Tc3_dup4,17.13,2.59,0,1.52,0.15,0.57,0.34,0.05,0.08,0.08,4.55,1.34,2.3,2.59,0,0,1.33,6.25
Tc3_dup5,0,0.12,0.78,1.63,0.11,0.68,0.15,0,0,0.31,0.37,0.6,4.45,0.88,0,0.82,0.89,3.33
RC123_dup38,1.08,0,0.5,0,0,0,0,0,0,0,0,2,0,3,0,0,0,0
NPAL5A_CE_dup22,1,0,0,0,0,0,0,0,0,0,0,0,0.05,0,0,0,0,0
AT_rich_dup1936,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0
CELE14B_dup414,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
CELE11_dup31,0,0,0,0,0,0,0,0,0,0,2,0,0,0,0,0,0,0
MINISAT1_CE_dup282,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
CELE2_dup167,0,0,0,0,0,15,0,0,0,0,0,0,0,0,0,0,0,0
AT_rich_dup1937,0,0,0,0,0,0,0,0,0,0,0,0,3,1,0,0,0,0
AT_rich_dup1938,0,0,0,0,0,0,0,0,0,0,0,0,2,1,0,0,0,0
Tc1A_dup12,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
TIR9TA1B_CE_dup33,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0
TIR9TA1B_CE_dup34,0,0,0,0,0,3,0,0,0,0,0,0,0,0,0,0,0,0
CT-rich_dup14,1,12,213,33,0,43,7,1,4,0,17,23,35,56,2,140,1,21
AT_rich_dup1939,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
AT_rich_dup1940,0,0,67,0,0,0,0,0,0,0,0,0,2,1,0,0,0,0
AT_rich_dup1941,0,0,0,0,0,0,0,3,0,0,0,0,2,1,0,0,0,0
GA-rich_dup15,1,17,0,32,11,3,2,8,1,0,6,5,7.5,5,0,24,1,15
AT_rich_dup1942,0,0,0,0,0,5,0,0,0,0,0,0,0,1,0,0,0,0
MINISAT1_CE_dup283,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
CERP16_dup158,24,0,0,0,0,0,0,0,2,0,2,5,0,1,0,0,0,4
LR9A_dup219,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
LR9A_dup220,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0
CELE4_dup45,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
CELE1_dup335,0,0,0,0,0,0,0,0,0,0,0,0,0,0.4,0,0,0,0
AT_rich_dup1943,0,0,0,0,0,0,0,0,0,1,0,0,1,0,0,0,0,0
CELE1_dup336,0,0,0,0,5,0,0,0,0,0,0,0,1,1,0,0,0,0
CELE1_dup337,0,0,0,0,25,0,0,0,0,0,0,2,0,0,0,0,0,0
CELE1_dup338,0,0,0,0,0,4,0,0,0,0,2,0,0,0,0,0,0,0
A-rich_dup30,2,1,0,0,3,22,5,6,14,4,22,32,19,14,12,0,3,8
AT_rich_dup1944,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
LR9A_dup221,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
MINISAT1_CE_dup284,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,12
CERP16_dup159,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
LR9A_dup222,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
CERP3_dup347,0,0,0,0.24,0,0,0,0,0,0,0,0,2,3,0,0,0,9
CELE2_dup168,0,0,0,0,12,0,0,0,0,0,0,0,1,1,0,0,0,0
CELE1_dup339,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,3
HAT1_CE_dup126,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
HAT1_CE_dup127,0,0,0,0,0,0,0,1,0,0,0,3,0,0,0,0,0,0
AT_rich_dup1945,2,0,0,0,0,6,0,0,0,0,1,0,0,0,0,0,0,6
CELE7_dup50,0,0,4,0,0,0,0,3,0,0,0,9,4,0,0,0,0,0
CELE7_dup51,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
CELE7_dup52,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
PALTTAA3_CE_dup106,0,0,60.5,0,0,0,0,0,0,0,1,0,0,1,0,38,0,0.5
AT_rich_dup1946,0,0,0,0,0,0,0,0,0,0,0,1,5,3,0,0,0,0
AT_rich_dup1947,0,0,0,0,0,0,0,1,0,0,0,0,0,4,0,0,0,0
AT_rich_dup1948,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0
CELE46B_dup104,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
AT_rich_dup1949,0,17,0,0,0,0,0,0,1,0,1,2,2,2,0,0,0,0
AT_rich_dup1950,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0
AT_rich_dup1951,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0
AT_rich_dup1952,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0
CELE4_dup46,0,0,41,0,0,0,4,0,3,0,5,1,6,8,4,54,0,0
CELE4_dup47,0,0,0,0,0,0,0,0,0,0,2,0,4,2,0,21,0,14
AT_rich_dup1953,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
AT_rich_dup1954,0,0,63,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
CeRep5_dup2,0,0,0,0,0,0,0,0,3,0,1,0,1,0,0,0,0,0
AT_rich_dup1955,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
CeRep5_dup3,0,0,0,0,0,0,2,0,0,0,0,0,0,0,0,0,0,0
AT_rich_dup1956,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
AT_rich_dup1957,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0
AT_rich_dup1958,0,0,0,0,1,0,0,0,0,0,0,0,0,3,0,0,0,0
AT_rich_dup1959,0,0,0,0,6,16,0,0,0,0,0,2,0,3,0,0,0,0
AT_rich_dup1960,0,0,0,0,0,3,0,0,0,0,0,0,0,0,0,0,0,5
CELE2_dup169,0,0,0,0,0,0,3,2,2,0,0,0,3,4,0,0,0,0
AT_rich_dup1961,0,0,0,0,0,1,0,0,0,0,0,0,2,0,0,0,0,5
AT_rich_dup1962,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
(TTAGGC)n_dup76,0,0,0,0,0,0,0,0,0,0,0,0,2,0,0,0,0,0
AT_rich_dup1963,0,0,0,0,0,0,0,0,0,0,2,0,0,1,0,0,0,0
NDNAX1_CE_dup3,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
AT_rich_dup1964,0,0,0,0,0,6,0,0,3,0,0,2,1,0,0,0,0,0
AT_rich_dup1965,0,0,0,0,0,0,0,0,0,0,0,0,5,0,0,0,0,0
AT_rich_dup1966,0,0,0,0,0,0,0,0,0,0,0,0,1,2,0,0,0,0
CELE4_dup48,0,0,0,29,0,0,0,0,0,0,0,0,0,0,0,0,0,30
CELE4_dup49,0,0,0,0,0,6,0,0,0,0,0,0,1,0,0,0,0,0
CELE4_dup50,0,0,0,0,0,0,0,0,3,0,0,0,3,0,0,0,0,0
AT_rich_dup1967,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
CELE2_dup170,0,0,0,0,0,0,0,0,0,0,0,1,3,1,0,0,0,0
CELE2_dup171,0,0,0,0,0,0,0,0,0,0,0,0,7,6,0,0,0,0
CELE4_dup51,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,5,0
CELE4_dup52,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
CELE2_dup172,0,0,0,0,10,0,0,3,1,0,3,14,6,13,0,0,0,2
CELE2_dup173,0,0,0,0,0,4,0,0,0,0,0,0,2,0,0,51,0,0
AT_rich_dup1968,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,4
CELE1_dup340,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
CELE1_dup341,0,0,0,0,0,0,0,0,0,0,0,0,2,0,0,0,0,0
CELE2_dup174,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
CELE1_dup342,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
CELE1_dup343,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
CELE2_dup175,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0
AT_rich_dup1969,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
AT_rich_dup1970,0,0,0,0,0,0,0,0,0,0,0,0,1,1,0,0,0,0
AT_rich_dup1971,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
AT_rich_dup1972,0,0,0,0,0,0,3,0,0,0,0,0,0,0,0,0,0,0
AT_rich_dup1973,0,0,0,0,0,0,0,2,2,0,2,1,3,0,34,0,0,0
AT_rich_dup1974,0,0,0,0,0,12,5,1,1,0,1,13,5,8,0,0,0,15
AT_rich_dup1975,0,0,0,0,0,0,0,0,2,0,0,2,0,1,0,0,0,0
AT_rich_dup1976,0,0,1,0,0,0,0,0,0,0,0,0,6,0,0,0,0,0
CERP3_dup348,0,0,0,0.1,0,0,0,0,0,0,0,0.5,0,0,0,0,0,0
MINISAT1_CE_dup285,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
CERP3_dup349,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
MINISAT1_CE_dup286,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
CELE46B_dup105,0,0,0,0,0,0,2,0,1,0,5,3,7,0,0,0,0,1
PALTTTAAA2_dup48,0,0,0,0,0,17,0,0,3,0,0,0,0,0,0,0,0,0
PALTTAA3_CE_dup107,0,0,0,33,8,0,0,0,0,0,0,0,0,0,0,0,0,0
PALTTAA3_CE_dup108,0,0,0,0,0,0,0,0,0,0,0,0,2,1,0,2,0,0
AT_rich_dup1977,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
CELE46B_dup106,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0
CEMUDR1_dup23,1,0,0,2,9,7.5,0,0,0.03,0,0,0,8,3,0,0,2,0
MINISAT1_CE_dup287,0,78,0,0,0,2,0,0,0,0,0,0,2,0,0,0,10,0
HelitronY1_CE_dup45,0,0,0,0,0,0,0,0,0,0,1,0,1,0,0,0,0,0
MINISAT1_CE_dup288,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
AT_rich_dup1978,0,0,0,0,0,0,2,0,0,0,0,0,0,0,0,0,0,0
AT_rich_dup1979,0,0,0,0,0,0,0,0,0,0,0,0,2,0,0,0,0,0
AT_rich_dup1980,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
AT_rich_dup1981,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0
CELE1_dup344,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
AT_rich_dup1982,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
LONGPAL2_dup6,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
AT_rich_dup1983,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
AT_rich_dup1984,0,0,29,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
NPAL0A_CE_dup1,0,0,0,0,0,0,2,0,0,0,0,0,1,0,0,0,0,0
CELE1_dup345,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
AT_rich_dup1985,0,19,0,0,11,6,0,1,0,0,7,5,2,3,0,0,0,5
AT_rich_dup1986,0,0,0,0,0,12,0,0,0,0,0,0,0,0,0,0,0,0
CERP2_dup14,0,0,0,0,8,0,0,0,0,0,0,0,0,1,0,0,0,0
AT_rich_dup1987,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
CELE1_dup346,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
CELE1_dup347,0,0,0,0,8,0,0,0,0,0,0,0,0,0,0,0,0,0
AT_rich_dup1988,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
CELE1_dup348,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
CELE2_dup176,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0
CELE2_dup177,0,0,0,0,0,0,0,0,0,0,0,0,1,2,0,35,0,0
AT_rich_dup1989,0,0,0,0,0,8,0,0,0,0,0,0,2,0,0,0,1,0
AT_rich_dup1990,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
CELE2_dup178,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0
CELE1_dup349,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,3
CELE1_dup350,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
AT_rich_dup1991,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,27,0,0
CELE2_dup179,0,0,0,0,0,0,0,0,0,0,0,0,8,0,0,0,1,0
CELE4_dup53,0,0,0,0,0,0,0,0,0,0,0,0,4,0,0,0,6,3
CELE4_dup54,0,0,0,0,1,6,0,0,0,0,0,0,0,0,0,0,0,0
Chapaev-1_CE_dup6,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,5.5
CELE14A_dup61,0,0,0,0,0,0,0,0,0,0,0,0,0,2,0,0,0,0
AT_rich_dup1992,0,0,0,0,0,0,0,0,0,0,0,0,1,2,0,0,0,0
CEMUDR1_dup24,2,0,0,0,0,1,0,0,4,0,0,8,14,6,0,0,0,0
LONGPAL3_dup48,0,0,0,1.62,0,1.5,1,0,0,0,0,0,0,0,0,0,0,1.25
LONGPAL3_dup49,0.07,0,0,0,0.04,0,0,0,0.25,0,4.11,0,10,2,0,0,0,0.12
LONGPAL3_dup50,0,0,0,0,0,20.33,0,0,0,0,0.11,0,3,9,0,0,0,0.12
CERP3_dup350,0,0,4,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
AT_rich_dup1993,0,0,0,0,0,3,0,0,0,0,0,3,0,0,0,0,0,0
AT_rich_dup1994,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
CELE2_dup180,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
(TG)n_dup15,0,0,0,0,9,0.5,1,0,0,0,1,0,2,2,0,0,1,2
AT_rich_dup1995,0,0,0,0,0,0,1,0,0,0,0,2,0,4,0,0,0,0
CELE2_dup181,0,0,23,0,0,9,0,0,0,0,0,0,0,0,0,0,0,0
AT_rich_dup1996,0,0,0,0,0,0,0,0,0,0,2,0,0,5,0,0,0,0
AT_rich_dup1997,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0
AT_rich_dup1998,0,0,0,0,0,0,0,0,0,0,0,2,0,0,0,0,0,0
AT_rich_dup1999,0,0,0,0,0,0,0,0,0,0,0,0,2,2,0,0,0,0
AT_rich_dup2000,0,0,0,0,0,0,0,0,0,0,0,0,2,0,0,0,0,0
AT_rich_dup2001,14,15,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
HAT3_CE_dup31,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0
HelitronY1A_CE_dup130,0,0,0,0,0,8,0,0,0,0,10,0,0,0,0,0,0,0
AT_rich_dup2002,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,7
AT_rich_dup2003,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0
AT_rich_dup2004,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,2,0,0
AT_rich_dup2005,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,17
AT_rich_dup2006,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
AT_rich_dup2007,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,11
(T)n_dup5,0,0,0,0,0,0,0,1,0,1,0,0,0,0,0.02,0.21,0,0
AT_rich_dup2008,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
AT_rich_dup2009,0,0,0,0,0,0,3,0,0,0,0,2,0,0,0,0,0,0
AT_rich_dup2010,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,4,0
AT_rich_dup2011,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
AT_rich_dup2012,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
AT_rich_dup2013,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0
AT_rich_dup2014,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
CELE1_dup351,0,0,3,0,0,0,0,0,0,0,0,0,0,4,0,0,0,0
HAT3_CE_dup32,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
HAT1_CE_dup128,0,0,0,0,0,0,0,0,4,0,1,0,2,0,0,0,0,0
MINISAT1_CE_dup289,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,28
PALTTTAAA2_dup49,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
PALTTTAAA2_dup50,0,0,0,0,5,0,0,0,0,0,0,0,4,0,0,0,3,0
PALTTAA3_CE_dup109,0,0,0,0,0,5,0,0,0,1,0,0,0,0,0,0,0,0
LR9A_dup223,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0
CERP16_dup160,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
LR9A_dup224,14,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
MINISAT1_CE_dup290,0,0,0,0,0,0,0,0,0,0,0,0,2,0,0,0,0,0
CERP3_dup351,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
MINISAT1_CE_dup291,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
AT_rich_dup2015,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
AT_rich_dup2016,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0
LINE2G_CE_dup6,6,0.67,0,0.4,0,4,10.4,1.5,4,0,2,0.5,18.33,9.47,0,2,2,0
AT_rich_dup2017,0,0,0,0,0,8,1,1,0,8,0,0,3,0,0,0,0,1
AT_rich_dup2018,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
AT_rich_dup2019,0,0,0,0,0,5,0,0,0,0,2,2,0,0,0,0,0,0
AT_rich_dup2020,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
AT_rich_dup2021,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
AT_rich_dup2022,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
CEMUDR1_dup25,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,11
PALTTAA3_CE_dup110,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0
AT_rich_dup2023,0,0,0,0,0,6,0,0,0,0,1,1,3,5,0,0,0,1
AT_rich_dup2024,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0
CEMUDR1_dup26,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1
CEMUDR1_dup27,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0
AT_rich_dup2025,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
CELE1_dup352,0,0,0,0,0,0,0,0,0,0,1,0,1,0,0,0,0,0
CELE1_dup353,0,0,0,0,0,0,0,0,0,0,0,0,0.2,1,0,0,0,0
PALTTTAAA2_dup51,0,0,118,2,0,0,0,0,1,1,2,4,10,21,0,0,0,0
AT_rich_dup2026,0,0,0,0,0,11,0,0,0,0,0,0,6,3,0,0,0,0
AT_rich_dup2027,0,0,0,0,0,4,0,0,0,0,0,0,3,0,0,0,0,3
AT_rich_dup2028,0,0,0,0,0,0,1,0,0,0,0,0,1,0,0,0,0,0
AT_rich_dup2029,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0
AT_rich_dup2030,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
AT_rich_dup2031,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
AT_rich_dup2032,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0
CELE2_dup182,0,0,0,0,0,0,0,0,0,0,0,0,2,0,0,0,0,0
PALTTAA1_CE_dup177,0,0,0,0,0,0,0,1,0,1,0,0,0,0,0,0,0,0
CELE2_dup183,0,0,0,0,0,0,0,0,0,0,1,0,2,4,0,0,0,0
AT_rich_dup2033,0,0,0,0,0,2,3,0,1,0,2,4,9,7,0,0,0,0
CELE2_dup184,0,0,0,1,0,0,0,0,0,3,0,0,1,0,0,0,0,0
CELE2_dup185,0,0,0,0,0,0,0,0,0,0,0,0,6,1,0,0,0,0
PALTTAA3_CE_dup111,0,0,0,0,0,0,0,0,0,0,0,0,2,0,0,0,0,12
PALTTAA3_CE_dup112,0,0,0,0,0,0,0,0,0,0,0,0,0,0.5,0,0,0,0
CELE7_dup53,0,0,0,0,0,0,0,0,0,0,1,0,4,0,0,0,0,0
CELE14B_dup415,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
CELE2_dup186,0,0,0,0,0,0,0,1,0,0,0,0,0,1,0,0,0,0
(TTAA)n_dup1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
AT_rich_dup2034,0,0,0,0,0,0,0,1,1,0,2,1,2,0,0,0,0,0
CERP3_dup352,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
MINISAT1_CE_dup292,0,0,0,0,0,0,0,0,0,0,0,0,0,2,0,0,0,0
AT_rich_dup2035,0,0,0,0,0,0,1,0,0,0,0,0,0,2,0,0,0,0
AT_rich_dup2036,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
CELE2_dup187,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,6
CELE2_dup188,0,0,0,0,5,0,0,0,0,0,0,0,0,4,0,0,0,0
PALTTAA3_CE_dup113,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
AT_rich_dup2037,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
PALTTAA1_CE_dup178,0,0,0,0,0,0.88,0,0,0,0,0,0,0,1,0,0,0,0
CELE1_dup354,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,8
CELE1_dup355,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
CELE4_dup55,0,0,1,0,0,0,0,0,0,0,2,0,0,2,0,0,0,2
PALTA4_CE_dup7,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
CELE1_dup356,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
AT_rich_dup2038,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0
AT_rich_dup2039,0,0,0,0,8,0,0,0,0,0,0,0,0,0,0,0,0,0
CELE1_dup357,0,0,0,0,0,0,0,0,0,0,0,0,4,1,0,0,0,0
AT_rich_dup2040,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
A-rich_dup31,1,1,0,0,3,0,2,5,9,0,19,8,2,22,0,0,0,3
AT_rich_dup2041,0,0,0,0,0,0,1,2,0,0,0,9,4,11,0,0,0,0
AT_rich_dup2042,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
CELE2_dup189,0,0,0,0,0,3,0,0,0,0,0,0,0,1,0,0,0,0
CELE2_dup190,0,0,0,0,0,0,0,0,0,0,0,0,0,5,0,0,0,0
MINISAT1_CE_dup293,40,0,0,0,0,0,0,0,0,0,2,0,4,8,41,0,0,0
CERP3_dup353,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,20,0,0
LR9A_dup225,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
CERP16_dup161,0,0,0,0,0,0,0,0,0,0,0,0,2,0,0,0,0,7
MINISAT1_CE_dup294,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
HAT1_CE_dup129,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,2
CERP3_dup354,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
HAT1_CE_dup130,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,2
MINISAT1_CE_dup295,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
CELE1_dup358,0,0,0,0,0,5,0,0,0,0,0,0,0,0,0,0,0,0
AT_rich_dup2043,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0
(TTTC)n,0,0,0,0,0,0,0,0,0,0,2,3,10,9,0,45,0,0
AT_rich_dup2044,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
RCC9_dup5,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
CELE14B_dup416,0,0,0,0,0,0,0,0,0,0,0,0,0,2,0,0,0,0
HelitronY1_CE_dup46,0,0,17,0,0,0,0,0,0,0,0,0,1,5,0,0,0,0
RCC9_dup6,0,0,0,0,0,9,0,0,3,0,1,2,0,3,0,0,0,0
