"","baseMean","log2FoldChange","lfcSE","stat","pvalue","padj"
"LR9A",45.4581156064378,-0.461192589863373,0.570780495908606,-0.808003414919102,0.419088616283591,0.62139703655001
"GA-rich",2314.48541238717,0.225947143257863,0.289390314563218,0.780769541644436,0.434938051178682,0.636494709041974
"NTC2A",16.3328807479865,0.549906767251684,0.73611205905219,0.747042193493933,0.455038092028491,0.661873588405077
"(CCTG)n",46.0804625659066,-0.45308997168077,0.610812725447232,-0.74178214173423,0.458219342223652,0.662485795986003
"HATN1_CE",2.08207544179784,-1.52524323727054,2.07935611207276,-0.733517086570676,0.463243110369472,0.665738601728582
"(GGAGAA)n",1.79047277902299,-1.63304333914877,2.36600783166252,-0.690210453784205,0.490061850294176,0.700088357563108
"LINE2G_CE",41.9078031299071,-0.365546773879469,0.538249246608993,-0.679140335416053,0.497048947390911,0.705868327655731
"PALTTAA1_CE",103.547296843974,-0.265493517616829,0.395013516636686,-0.672112488396232,0.501512086735843,0.708017063627073
"TIR9TA1_CE",25.9775584596272,0.462824180211469,0.702378309857979,0.658938600061628,0.509935197487348,0.71569852278926
"NPAL0A_CE",1.72734314717679,-1.31297947432608,2.06424651828275,-0.636057497346949,0.524738946763236,0.732193879204516
"CeRep5",106.243051945039,0.185379340344569,0.296272512371911,0.625705499509393,0.531508125400802,0.736714800226658
"PALTA2_CE",8.16789611144767,-0.687882319450948,1.10639717408744,-0.621731811651015,0.534118230164327,0.736714800226658
"IR1_CE",7.55603944138027,-0.588622307894851,0.960197729452149,-0.613021974370524,0.539861810030613,0.740381910899126
"TIR9TA1C_CE",61.4418232804897,-0.429602071259055,0.718152347172701,-0.598204646897498,0.549703391185842,0.749595533435239
"CELE11",82.8976263793044,-0.229801663775395,0.388195981080943,-0.591973320113995,0.55386845430533,0.751008073634346
"PALTTAA2_CE",71.830960637941,-0.191997737525294,0.328560699993409,-0.584360020931125,0.558978118374049,0.753678361852651
"(CATATA)n",2.80475487764694,0.897902193758803,1.58705686750646,0.565765608115584,0.571553128662898,0.766328217201651
"CERP1",1.71639742954053,1.18171791125979,2.2273698913905,0.530544080634074,0.595734754805452,0.791984280165991
"LINE2F_CE",12.7248575359411,0.532600040882076,1.00813117848329,0.5283043042904,0.597288144625185,0.791984280165991
"LONGPAL1",4.03826818245857,0.664690369659995,1.2853685028195,0.51712047416906,0.605072062036255,0.79353713053935
"TIR21T5A_CE",13.3951518638294,-0.359613443100405,0.692632543500534,-0.519198017007596,0.603622661740605,0.79353713053935
"CeRep4",21.0438222557538,-0.413595267341599,0.826677738745228,-0.500310154679348,0.61685670497116,0.800546811091849
"IR4",20.9388740910245,-0.364005326033825,0.728037719644953,-0.499981410594141,0.617088166883301,0.800546811091849
"(CATTC)n",2.56039734877609,-0.901086283860498,1.85662140800643,-0.4853365796466,0.62743761166663,0.80602448633432
"HAT2_CE",14.1202126451343,0.432227943380594,0.892101860733342,0.484505147232051,0.628027412268825,0.80602448633432
"LINE2C1_CE",51.549982601032,-0.311823882395273,0.679133646538223,-0.459149512006578,0.646126803623797,0.824842728030379
"(CAGAGA)n",9.34476801172101,0.571799262760509,1.30506616720458,0.438138139758301,0.661286148125477,0.826549495108195
"CER16-2-I_CE-int",19.317716337796,-0.441569670852974,0.985039265642898,-0.448276212182037,0.653953866135104,0.826549495108195
"HelitronY3_CE",18.7619171974784,-0.352649099719199,0.822564074202722,-0.428719306834556,0.668127508545791,0.826549495108195
"Mariner5_CE",13.1318240284973,0.439188795419824,0.99178046007833,0.442828643130494,0.657889683736491,0.826549495108195
"polypurine",30.7213041357345,-0.294531612172881,0.684957750454031,-0.429999678049701,0.667195875386337,0.826549495108195
"polypyrimidine",11.8834999941967,-0.441390221305415,1.00962277461985,-0.43718330489485,0.661978416406888,0.826549495108195
"(CTA)n",14.7141159540804,0.314462281768011,0.786920054168462,0.399611472731246,0.689442704993512,0.827416285979836
"(TAA)n",14.7808788209039,-0.275341180927099,0.668484827174461,-0.411888452413955,0.680421185092293,0.827416285979836
"CELE12B",6.16837171938823,0.415939460223962,1.00312708721969,0.414642835911048,0.678403385149856,0.827416285979836
"CER5-I_CE-int",10.962780226414,-0.551180181893395,1.37962230195245,-0.399515273936468,0.689513571649863,0.827416285979836
"T-rich",1474.75548809224,-0.136676971102666,0.336163174336572,-0.406579249414817,0.684317040323835,0.827416285979836
"Tc1A",24.0189431055551,-0.263779288193673,0.65025657161893,-0.405654167457234,0.684996722678489,0.827416285979836
"PAL8C_2",3.44844351139757,-0.554235179237396,1.47711849482137,-0.375213756499894,0.707501500140455,0.840595841751036
"TIR54TA1_CE",14.2434707597853,-0.288076452780315,0.761947147162868,-0.378079311475837,0.705371676691959,0.840595841751036
"CER2-LTR_CE",3.16074993790521,-0.678957410923896,1.84939482906038,-0.367124099329754,0.713526451841367,0.843578071142503
"(TATAA)n",1.50651111081114,-0.882817188540003,2.43903458330644,-0.361953534641246,0.717386753435166,0.843984415806077
"LTRCER1",2.13046806648943,-0.573743890734115,1.63863159636495,-0.350135986640852,0.726236644729138,0.850228266999967
"Chapaev-2_CE",29.1147741505083,0.176768559146543,0.521290189799317,0.339098188697152,0.734535762899632,0.85576982085394
"HelitronY1A_CE",215.057003251933,0.100413198023662,0.307625930303726,0.326413309581937,0.744111668921395,0.860165773821173
